timestamp,seq_id,robot_time,x,y,z,q0,q1,q2,q3,e_value,extruder_age_ms
0.810457,797,3791297.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,224.6
0.811185,798,3791301.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,225.3
0.811778,799,3791305.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,226.0
0.833277,800,3791309.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,247.5
0.833820,801,3791313.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,248.0
0.834926,802,3791317.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,249.1
0.835429,803,3791321.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,0.1
0.835957,804,3791325.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,0.6
0.836583,805,3791329.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,1.2
0.857128,806,3791333.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,21.8
0.857919,807,3791337.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,22.6
0.858494,808,3791341.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,23.1
0.858924,809,3791345.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,23.6
0.859358,810,3791349.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,24.0
0.859736,811,3791353.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,24.4
0.880885,812,3791357.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,45.6
0.881227,813,3791361.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,45.9
0.881863,814,3791365.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,46.5
0.882432,815,3791369.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,47.1
0.883388,816,3791373.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,48.1
0.884099,817,3791377.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,48.8
0.905293,818,3791381.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,69.9
0.906080,819,3791385.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,70.7
0.906661,820,3791389.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,71.3
0.907185,821,3791393.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,71.8
0.907613,822,3791397.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,72.2
0.907995,823,3791401.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,72.6
0.928979,824,3791405.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,93.7
0.929608,825,3791409.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,94.3
0.930257,826,3791413.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,94.9
0.930774,827,3791417.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,95.4
0.931233,828,3791421.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,95.9
0.931705,829,3791425.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,96.3
0.954326,830,3791429.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,119.0
0.954681,831,3791433.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,119.3
0.955353,832,3791437.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,120.0
0.955691,833,3791441.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,120.3
0.956068,834,3791445.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,120.7
0.956452,835,3791449.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,121.1
0.976204,836,3791453.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,140.9
0.977577,837,3791457.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,142.2
0.978191,838,3791461.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,142.8
0.978575,839,3791465.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,143.2
0.978955,840,3791469.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,143.6
0.979339,841,3791473.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,144.0
1.001061,842,3791477.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,165.7
1.001629,843,3791481.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,166.3
1.002256,844,3791485.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,166.9
1.002666,845,3791489.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,167.3
1.003097,846,3791493.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,167.7
1.003591,847,3791497.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,168.2
1.024570,848,3791501.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,189.2
