timestamp,seq_id,robot_time,x,y,z,q0,q1,q2,q3
13444.218000,162159,6186818.000,50.023,102.371,10.315,0.000021,-0.707112,0.707102,-0.000006
13444.218000,162160,6186822.000,50.023,102.269,10.315,0.000021,-0.707112,0.707102,-0.000006
13444.218000,162161,6186826.000,50.023,102.166,10.315,0.000021,-0.707112,0.707102,-0.000006
13444.218000,162162,6186830.000,50.023,102.063,10.315,0.000021,-0.707112,0.707102,-0.000006
13444.218000,162162,6186830.000,50.023,102.063,10.315,0.000021,-0.707112,0.707102,-0.000006
13444.218000,162163,6186834.000,50.023,101.959,10.315,0.000021,-0.707112,0.707102,-0.000006
13444.250000,162164,6186838.000,50.022,101.854,10.315,0.000021,-0.707112,0.707102,-0.000006
13444.250000,162165,6186842.000,50.022,101.749,10.315,0.000021,-0.707112,0.707102,-0.000006
13444.250000,162166,6186846.000,50.022,101.644,10.315,0.000021,-0.707112,0.707102,-0.000006
13444.250000,162167,6186850.000,50.023,101.537,10.315,0.000021,-0.707112,0.707102,-0.000006
13444.250000,162168,6186854.000,50.023,101.431,10.315,0.000021,-0.707112,0.707102,-0.000006
13444.250000,162169,6186858.000,50.023,101.325,10.316,0.000021,-0.707111,0.707103,-0.000005
13444.250000,162169,6186858.000,50.023,101.325,10.316,0.000021,-0.707111,0.707103,-0.000005
13444.265000,162170,6186862.000,50.024,101.218,10.316,0.000021,-0.707110,0.707103,-0.000005
13444.265000,162171,6186866.000,50.024,101.112,10.316,0.000021,-0.707110,0.707103,-0.000004
13444.265000,162172,6186870.000,50.025,101.007,10.316,0.000021,-0.707110,0.707104,-0.000004
13444.265000,162173,6186874.000,50.025,100.902,10.316,0.000021,-0.707110,0.707104,-0.000004
13444.265000,162174,6186878.000,50.025,100.797,10.316,0.000021,-0.707110,0.707104,-0.000004
13444.265000,162175,6186882.000,50.024,100.693,10.316,0.000021,-0.707110,0.707103,-0.000005
13444.265000,162175,6186882.000,50.024,100.693,10.316,0.000021,-0.707110,0.707103,-0.000005
13444.296000,162176,6186886.000,50.024,100.589,10.316,0.000021,-0.707110,0.707103,-0.000005
13444.296000,162177,6186890.000,50.024,100.486,10.316,0.000021,-0.707111,0.707103,-0.000005
13444.296000,162178,6186894.000,50.024,100.383,10.316,0.000021,-0.707111,0.707103,-0.000005
13444.296000,162179,6186898.000,50.024,100.280,10.316,0.000021,-0.707111,0.707103,-0.000005
13444.296000,162180,6186902.000,50.024,100.177,10.316,0.000021,-0.707111,0.707103,-0.000005
13444.296000,162181,6186906.000,50.024,100.075,10.316,0.000021,-0.707110,0.707103,-0.000005
13444.312000,162182,6186910.000,50.024,99.972,10.316,0.000021,-0.707110,0.707103,-0.000005
13444.312000,162183,6186914.000,50.024,99.870,10.316,0.000021,-0.707110,0.707103,-0.000005
13444.312000,162184,6186918.000,50.024,99.767,10.316,0.000021,-0.707111,0.707103,-0.000005
13444.312000,162185,6186922.000,50.024,99.665,10.316,0.000021,-0.707111,0.707103,-0.000005
13444.312000,162186,6186926.000,50.023,99.563,10.315,0.000021,-0.707111,0.707102,-0.000006
13444.312000,162186,6186926.000,50.023,99.563,10.315,0.000021,-0.707111,0.707102,-0.000006
13444.312000,162187,6186930.000,50.023,99.460,10.315,0.000021,-0.707111,0.707102,-0.000006
13444.343000,162188,6186934.000,50.023,99.357,10.315,0.000021,-0.707112,0.707102,-0.000006
13444.343000,162189,6186938.000,50.023,99.253,10.315,0.000021,-0.707111,0.707102,-0.000006
13444.343000,162190,6186942.000,50.023,99.149,10.315,0.000021,-0.707112,0.707102,-0.000006
13444.343000,162191,6186946.000,50.023,99.045,10.315,0.000021,-0.707111,0.707102,-0.000006
13444.343000,162192,6186950.000,50.023,98.940,10.315,0.000021,-0.707111,0.707102,-0.000006
13444.343000,162193,6186954.000,50.024,98.836,10.316,0.000021,-0.707111,0.707103,-0.000005
13444.343000,162193,6186954.000,50.024,98.836,10.316,0.000021,-0.707111,0.707103,-0.000005
13444.359000,162194,6186958.000,50.024,98.732,10.316,0.000022,-0.707110,0.707103,-0.000005
13444.359000,162195,6186962.000,50.025,98.628,10.316,0.000022,-0.707110,0.707104,-0.000004
13444.359000,162196,6186966.000,50.025,98.524,10.316,0.000022,-0.707109,0.707104,-0.000004
13444.359000,162197,6186970.000,50.026,98.422,10.316,0.000022,-0.707109,0.707105,-0.000004
13444.359000,162198,6186974.000,50.025,98.320,10.316,0.000022,-0.707109,0.707105,-0.000004
13444.375000,162199,6186978.000,50.025,98.219,10.316,0.000022,-0.707109,0.707104,-0.000004
13444.375000,162199,6186978.000,50.025,98.219,10.316,0.000022,-0.707109,0.707104,-0.000004
13444.390000,162200,6186982.000,50.025,98.118,10.316,0.000022,-0.707110,0.707104,-0.000005
13444.390000,162201,6186986.000,50.024,98.018,10.316,0.000022,-0.707110,0.707103,-0.000005
13444.390000,162202,6186990.000,50.024,97.919,10.316,0.000022,-0.707111,0.707103,-0.000005
13444.390000,162203,6186994.000,50.024,97.820,10.315,0.000021,-0.707111,0.707103,-0.000006
13444.390000,162204,6186998.000,50.024,97.720,10.315,0.000021,-0.707111,0.707103,-0.000006
13444.390000,162205,6187002.000,50.024,97.621,10.315,0.000021,-0.707111,0.707103,-0.000006
13444.390000,162205,6187002.000,50.024,97.621,10.315,0.000021,-0.707111,0.707103,-0.000006
13444.406000,162206,6187006.000,50.024,97.522,10.315,0.000021,-0.707111,0.707103,-0.000006
13444.406000,162207,6187010.000,50.023,97.422,10.315,0.000021,-0.707111,0.707103,-0.000006
13444.421000,162208,6187014.000,50.023,97.323,10.315,0.000021,-0.707111,0.707103,-0.000006
13444.421000,162209,6187018.000,50.023,97.222,10.315,0.000021,-0.707111,0.707102,-0.000006
13444.421000,162210,6187022.000,50.023,97.122,10.315,0.000021,-0.707111,0.707102,-0.000006
13444.421000,162211,6187026.000,50.023,97.021,10.315,0.000021,-0.707111,0.707102,-0.000006
13444.437000,162212,6187030.000,50.023,96.920,10.315,0.000021,-0.707111,0.707102,-0.000006
13444.437000,162213,6187034.000,50.023,96.818,10.315,0.000021,-0.707112,0.707102,-0.000006
13444.437000,162214,6187038.000,50.023,96.715,10.315,0.000021,-0.707112,0.707102,-0.000006
13444.437000,162215,6187042.000,50.022,96.612,10.315,0.000021,-0.707112,0.707102,-0.000006
13444.437000,162216,6187046.000,50.022,96.509,10.315,0.000021,-0.707112,0.707102,-0.000006
13444.437000,162217,6187050.000,50.022,96.404,10.315,0.000021,-0.707112,0.707102,-0.000006
13444.437000,162217,6187050.000,50.022,96.404,10.315,0.000021,-0.707112,0.707102,-0.000006
13444.468000,162218,6187054.000,50.022,96.299,10.315,0.000021,-0.707112,0.707102,-0.000006
13444.468000,162219,6187058.000,50.022,96.194,10.315,0.000021,-0.707112,0.707102,-0.000006
13444.468000,162220,6187062.000,50.023,96.087,10.315,0.000021,-0.707112,0.707102,-0.000006
13444.468000,162221,6187066.000,50.023,95.981,10.315,0.000021,-0.707112,0.707102,-0.000006
13444.468000,162222,6187070.000,50.023,95.874,10.315,0.000021,-0.707111,0.707102,-0.000006
13444.468000,162223,6187074.000,50.023,95.766,10.315,0.000021,-0.707111,0.707103,-0.000006
13444.468000,162223,6187074.000,50.023,95.766,10.315,0.000021,-0.707111,0.707103,-0.000006
13444.484000,162224,6187078.000,50.024,95.659,10.315,0.000021,-0.707110,0.707103,-0.000005
13444.484000,162225,6187082.000,50.025,95.553,10.316,0.000022,-0.707110,0.707104,-0.000005
13444.484000,162226,6187086.000,50.025,95.447,10.316,0.000022,-0.707109,0.707105,-0.000004
13444.484000,162227,6187090.000,50.026,95.342,10.316,0.000022,-0.707109,0.707105,-0.000004
13444.484000,162228,6187094.000,50.026,95.238,10.316,0.000022,-0.707108,0.707105,-0.000004
13444.484000,162229,6187098.000,50.026,95.134,10.316,0.000022,-0.707109,0.707105,-0.000004
13444.484000,162229,6187098.000,50.026,95.134,10.316,0.000022,-0.707109,0.707105,-0.000004
13444.500000,162230,6187102.000,50.025,95.032,10.316,0.000022,-0.707109,0.707105,-0.000004
13444.515000,162231,6187106.000,50.025,94.931,10.316,0.000022,-0.707110,0.707104,-0.000004
13444.515000,162232,6187110.000,50.024,94.830,10.316,0.000022,-0.707110,0.707104,-0.000005
13444.515000,162233,6187114.000,50.024,94.729,10.315,0.000022,-0.707111,0.707103,-0.000005
13444.515000,162234,6187118.000,50.024,94.629,10.315,0.000022,-0.707111,0.707103,-0.000006
13444.515000,162235,6187122.000,50.023,94.528,10.315,0.000022,-0.707111,0.707103,-0.000006
13444.531000,162236,6187126.000,50.023,94.427,10.315,0.000021,-0.707111,0.707102,-0.000006
13444.531000,162237,6187130.000,50.023,94.326,10.315,0.000021,-0.707111,0.707102,-0.000006
13444.531000,162238,6187134.000,50.023,94.225,10.315,0.000022,-0.707111,0.707102,-0.000006
13444.531000,162239,6187138.000,50.023,94.123,10.315,0.000021,-0.707111,0.707102,-0.000006
13444.531000,162239,6187138.000,50.023,94.123,10.315,0.000021,-0.707111,0.707102,-0.000006
13444.531000,162240,6187142.000,50.023,94.020,10.315,0.000021,-0.707111,0.707102,-0.000006
13444.531000,162241,6187146.000,50.023,93.917,10.315,0.000021,-0.707111,0.707102,-0.000006
13444.562000,162242,6187150.000,50.023,93.814,10.315,0.000021,-0.707111,0.707102,-0.000006
13444.562000,162243,6187154.000,50.023,93.710,10.315,0.000021,-0.707111,0.707102,-0.000006
13444.562000,162244,6187158.000,50.023,93.605,10.315,0.000021,-0.707111,0.707102,-0.000006
13444.562000,162245,6187162.000,50.023,93.500,10.315,0.000022,-0.707111,0.707102,-0.000006
13444.562000,162246,6187166.000,50.024,93.394,10.315,0.000022,-0.707111,0.707103,-0.000006
13444.562000,162247,6187170.000,50.024,93.289,10.315,0.000022,-0.707110,0.707103,-0.000006
13444.562000,162247,6187170.000,50.024,93.289,10.315,0.000022,-0.707110,0.707103,-0.000006
13444.578000,162248,6187174.000,50.025,93.184,10.316,0.000022,-0.707110,0.707104,-0.000005
13444.578000,162249,6187178.000,50.025,93.079,10.316,0.000022,-0.707110,0.707104,-0.000005
13444.578000,162250,6187182.000,50.025,92.974,10.316,0.000022,-0.707109,0.707104,-0.000004
13444.578000,162251,6187186.000,50.025,92.870,10.316,0.000022,-0.707109,0.707105,-0.000004
13444.578000,162252,6187190.000,50.025,92.766,10.316,0.000022,-0.707109,0.707104,-0.000005
13444.578000,162253,6187194.000,50.025,92.663,10.316,0.000022,-0.707110,0.707104,-0.000005
13444.578000,162253,6187194.000,50.025,92.663,10.316,0.000022,-0.707110,0.707104,-0.000005
13444.609000,162254,6187198.000,50.024,92.560,10.316,0.000022,-0.707110,0.707103,-0.000005
13444.609000,162255,6187202.000,50.024,92.457,10.315,0.000022,-0.707110,0.707103,-0.000006
13444.609000,162256,6187206.000,50.024,92.355,10.315,0.000022,-0.707110,0.707103,-0.000006
13444.609000,162257,6187210.000,50.024,92.253,10.315,0.000022,-0.707110,0.707103,-0.000005
13444.609000,162258,6187214.000,50.024,92.151,10.316,0.000022,-0.707110,0.707103,-0.000005
13444.609000,162259,6187218.000,50.024,92.050,10.316,0.000022,-0.707110,0.707103,-0.000005
13444.625000,162260,6187222.000,50.025,91.948,10.316,0.000022,-0.707110,0.707103,-0.000005
13444.625000,162261,6187226.000,50.024,91.846,10.316,0.000022,-0.707110,0.707103,-0.000005
13444.625000,162261,6187226.000,50.024,91.846,10.316,0.000022,-0.707110,0.707103,-0.000005
13444.625000,162262,6187230.000,50.024,91.745,10.315,0.000022,-0.707110,0.707103,-0.000006
13444.625000,162263,6187234.000,50.024,91.643,10.315,0.000022,-0.707111,0.707103,-0.000006
13444.625000,162264,6187238.000,50.024,91.541,10.315,0.000022,-0.707111,0.707103,-0.000006
13444.625000,162265,6187242.000,50.024,91.439,10.315,0.000022,-0.707111,0.707102,-0.000006
13444.656000,162266,6187246.000,50.023,91.337,10.315,0.000022,-0.707111,0.707102,-0.000006
13444.656000,162267,6187250.000,50.023,91.234,10.315,0.000022,-0.707111,0.707102,-0.000006
13444.656000,162268,6187254.000,50.023,91.131,10.315,0.000022,-0.707111,0.707102,-0.000007
13444.656000,162269,6187258.000,50.024,91.027,10.315,0.000022,-0.707111,0.707102,-0.000006
13444.656000,162270,6187262.000,50.024,90.923,10.315,0.000022,-0.707111,0.707103,-0.000006
13444.656000,162271,6187266.000,50.024,90.819,10.315,0.000022,-0.707111,0.707103,-0.000006
13444.656000,162271,6187266.000,50.024,90.819,10.315,0.000022,-0.707111,0.707103,-0.000006
13444.671000,162272,6187270.000,50.024,90.715,10.315,0.000022,-0.707110,0.707103,-0.000006
13444.671000,162273,6187274.000,50.024,90.610,10.315,0.000022,-0.707110,0.707103,-0.000006
13444.671000,162274,6187278.000,50.024,90.506,10.315,0.000022,-0.707110,0.707103,-0.000006
13444.671000,162275,6187282.000,50.024,90.401,10.315,0.000022,-0.707110,0.707103,-0.000006
13444.687000,162276,6187286.000,50.024,90.297,10.315,0.000022,-0.707110,0.707103,-0.000006
13444.687000,162277,6187290.000,50.024,90.192,10.315,0.000022,-0.707110,0.707103,-0.000006
13444.687000,162277,6187290.000,50.024,90.192,10.315,0.000022,-0.707110,0.707103,-0.000006
13444.703000,162278,6187294.000,50.024,90.088,10.315,0.000022,-0.707110,0.707103,-0.000006
13444.703000,162279,6187298.000,50.025,89.984,10.316,0.000022,-0.707110,0.707103,-0.000006
13444.703000,162280,6187302.000,50.025,89.880,10.316,0.000022,-0.707110,0.707104,-0.000005
13444.703000,162281,6187306.000,50.025,89.777,10.316,0.000022,-0.707109,0.707104,-0.000005
13444.703000,162282,6187310.000,50.026,89.674,10.316,0.000022,-0.707109,0.707105,-0.000004
13444.703000,162283,6187314.000,50.026,89.571,10.316,0.000023,-0.707109,0.707105,-0.000004
13444.703000,162283,6187314.000,50.026,89.571,10.316,0.000023,-0.707109,0.707105,-0.000004
13444.718000,162284,6187318.000,50.025,89.470,10.316,0.000023,-0.707109,0.707104,-0.000005
13444.718000,162285,6187322.000,50.025,89.368,10.316,0.000022,-0.707109,0.707104,-0.000005
13444.718000,162286,6187326.000,50.025,89.267,10.316,0.000022,-0.707110,0.707104,-0.000005
13444.718000,162287,6187330.000,50.024,89.166,10.316,0.000022,-0.707110,0.707103,-0.000006
13444.718000,162288,6187334.000,50.024,89.066,10.315,0.000022,-0.707111,0.707103,-0.000006
13444.734000,162289,6187338.000,50.024,88.965,10.315,0.000022,-0.707111,0.707103,-0.000006
13444.750000,162290,6187342.000,50.024,88.864,10.315,0.000022,-0.707111,0.707102,-0.000006
13444.750000,162291,6187346.000,50.023,88.762,10.315,0.000022,-0.707111,0.707102,-0.000006
13444.750000,162292,6187350.000,50.023,88.660,10.315,0.000022,-0.707111,0.707102,-0.000006
13444.750000,162293,6187354.000,50.023,88.558,10.315,0.000022,-0.707111,0.707102,-0.000006
13444.750000,162294,6187358.000,50.023,88.455,10.315,0.000022,-0.707111,0.707102,-0.000006
13444.750000,162295,6187362.000,50.023,88.351,10.315,0.000022,-0.707111,0.707102,-0.000006
13444.750000,162295,6187362.000,50.023,88.351,10.315,0.000022,-0.707111,0.707102,-0.000006
13444.765000,162296,6187366.000,50.023,88.247,10.315,0.000022,-0.707111,0.707102,-0.000006
13444.781000,162297,6187370.000,50.023,88.142,10.315,0.000022,-0.707111,0.707102,-0.000006
13444.781000,162298,6187374.000,50.023,88.037,10.315,0.000022,-0.707111,0.707102,-0.000006
13444.781000,162299,6187378.000,50.023,87.931,10.315,0.000022,-0.707111,0.707102,-0.000006
13444.781000,162300,6187382.000,50.024,87.825,10.315,0.000022,-0.707111,0.707103,-0.000006
13444.781000,162301,6187386.000,50.024,87.719,10.316,0.000022,-0.707110,0.707103,-0.000005
13444.781000,162301,6187386.000,50.024,87.719,10.316,0.000022,-0.707110,0.707103,-0.000005
13444.796000,162302,6187390.000,50.025,87.613,10.316,0.000022,-0.707110,0.707104,-0.000005
13444.796000,162303,6187394.000,50.025,87.508,10.316,0.000023,-0.707109,0.707104,-0.000004
13444.796000,162304,6187398.000,50.026,87.403,10.316,0.000023,-0.707109,0.707105,-0.000004
13444.796000,162305,6187402.000,50.026,87.299,10.316,0.000023,-0.707108,0.707105,-0.000003
13444.796000,162306,6187406.000,50.026,87.196,10.316,0.000023,-0.707108,0.707105,-0.000003
13444.796000,162307,6187410.000,50.026,87.093,10.316,0.000023,-0.707108,0.707105,-0.000004
13444.796000,162307,6187410.000,50.026,87.093,10.316,0.000023,-0.707108,0.707105,-0.000004
13444.812000,162308,6187414.000,50.026,86.992,10.316,0.000023,-0.707109,0.707105,-0.000004
13444.812000,162309,6187418.000,50.025,86.892,10.316,0.000023,-0.707109,0.707104,-0.000004
13444.812000,162310,6187422.000,50.025,86.792,10.316,0.000023,-0.707110,0.707104,-0.000005
13444.828000,162311,6187426.000,50.024,86.692,10.316,0.000022,-0.707110,0.707103,-0.000005
13444.828000,162312,6187430.000,50.024,86.593,10.315,0.000022,-0.707111,0.707103,-0.000006
13444.828000,162313,6187434.000,50.024,86.494,10.315,0.000022,-0.707111,0.707103,-0.000006
13444.843000,162314,6187438.000,50.024,86.394,10.315,0.000022,-0.707111,0.707102,-0.000006
13444.843000,162315,6187442.000,50.024,86.294,10.315,0.000022,-0.707111,0.707102,-0.000006
13444.843000,162316,6187446.000,50.024,86.193,10.315,0.000022,-0.707111,0.707102,-0.000006
13444.843000,162317,6187450.000,50.024,86.092,10.315,0.000022,-0.707111,0.707102,-0.000006
13444.843000,162317,6187450.000,50.024,86.092,10.315,0.000022,-0.707111,0.707102,-0.000006
13444.843000,162318,6187454.000,50.024,85.991,10.315,0.000022,-0.707111,0.707102,-0.000006
13444.843000,162319,6187458.000,50.023,85.889,10.315,0.000022,-0.707111,0.707102,-0.000006
13444.875000,162320,6187462.000,50.023,85.786,10.315,0.000022,-0.707111,0.707102,-0.000006
13444.875000,162321,6187466.000,50.023,85.683,10.315,0.000022,-0.707111,0.707102,-0.000006
13444.875000,162322,6187470.000,50.023,85.579,10.315,0.000022,-0.707111,0.707102,-0.000006
13444.875000,162323,6187474.000,50.023,85.475,10.315,0.000022,-0.707111,0.707102,-0.000006
13444.875000,162324,6187478.000,50.024,85.370,10.315,0.000022,-0.707111,0.707103,-0.000006
13444.875000,162325,6187482.000,50.024,85.265,10.315,0.000022,-0.707110,0.707103,-0.000006
13444.875000,162325,6187482.000,50.024,85.265,10.315,0.000022,-0.707110,0.707103,-0.000006
13444.890000,162326,6187486.000,50.025,85.161,10.315,0.000023,-0.707110,0.707104,-0.000005
13444.890000,162327,6187490.000,50.025,85.057,10.316,0.000023,-0.707110,0.707104,-0.000005
13444.890000,162328,6187494.000,50.025,84.953,10.316,0.000023,-0.707109,0.707104,-0.000005
13444.890000,162329,6187498.000,50.025,84.849,10.316,0.000023,-0.707109,0.707104,-0.000005
13444.890000,162330,6187502.000,50.025,84.746,10.316,0.000023,-0.707109,0.707104,-0.000005
13444.906000,162331,6187506.000,50.025,84.644,10.316,0.000023,-0.707110,0.707104,-0.000005
13444.906000,162331,6187506.000,50.025,84.644,10.316,0.000023,-0.707110,0.707104,-0.000005
13444.921000,162332,6187510.000,50.025,84.541,10.316,0.000023,-0.707110,0.707103,-0.000005
13444.921000,162333,6187514.000,50.024,84.439,10.315,0.000023,-0.707110,0.707103,-0.000006
13444.921000,162334,6187518.000,50.024,84.338,10.315,0.000023,-0.707111,0.707103,-0.000006
13444.921000,162335,6187522.000,50.024,84.237,10.315,0.000023,-0.707110,0.707103,-0.000006
13444.921000,162336,6187526.000,50.025,84.135,10.315,0.000023,-0.707110,0.707103,-0.000005
13444.921000,162337,6187530.000,50.025,84.034,10.316,0.000023,-0.707110,0.707103,-0.000005
13444.921000,162337,6187530.000,50.025,84.034,10.316,0.000023,-0.707110,0.707103,-0.000005
13444.937000,162338,6187534.000,50.025,83.933,10.316,0.000023,-0.707110,0.707103,-0.000005
13444.937000,162339,6187538.000,50.025,83.832,10.315,0.000023,-0.707110,0.707103,-0.000006
13444.937000,162340,6187542.000,50.024,83.731,10.315,0.000023,-0.707111,0.707103,-0.000006
13444.937000,162341,6187546.000,50.024,83.630,10.315,0.000023,-0.707111,0.707103,-0.000006
13444.937000,162342,6187550.000,50.024,83.528,10.315,0.000023,-0.707111,0.707102,-0.000006
13444.953000,162343,6187554.000,50.024,83.427,10.315,0.000023,-0.707111,0.707102,-0.000006
13444.968000,162344,6187558.000,50.023,83.325,10.315,0.000023,-0.707111,0.707102,-0.000006
13444.968000,162345,6187562.000,50.023,83.222,10.315,0.000023,-0.707111,0.707102,-0.000007
13444.968000,162346,6187566.000,50.023,83.120,10.315,0.000023,-0.707112,0.707102,-0.000007
13444.968000,162347,6187570.000,50.023,83.016,10.315,0.000023,-0.707112,0.707102,-0.000007
13444.968000,162348,6187574.000,50.023,82.912,10.315,0.000023,-0.707112,0.707102,-0.000007
13444.968000,162349,6187578.000,50.023,82.807,10.315,0.000023,-0.707112,0.707102,-0.000007
13444.968000,162349,6187578.000,50.023,82.807,10.315,0.000023,-0.707112,0.707102,-0.000007
13444.984000,162350,6187582.000,50.023,82.702,10.315,0.000023,-0.707112,0.707102,-0.000007
13444.984000,162351,6187586.000,50.023,82.596,10.315,0.000023,-0.707112,0.707102,-0.000007
13444.984000,162352,6187590.000,50.023,82.489,10.315,0.000023,-0.707112,0.707102,-0.000007
13444.984000,162353,6187594.000,50.024,82.382,10.315,0.000023,-0.707111,0.707102,-0.000006
13444.984000,162354,6187598.000,50.024,82.275,10.315,0.000023,-0.707111,0.707102,-0.000006
13444.984000,162355,6187602.000,50.024,82.168,10.316,0.000023,-0.707111,0.707103,-0.000006
13444.984000,162355,6187602.000,50.024,82.168,10.316,0.000023,-0.707111,0.707103,-0.000006
13445.015000,162356,6187606.000,50.025,82.061,10.316,0.000023,-0.707110,0.707103,-0.000005
13445.015000,162357,6187610.000,50.026,81.954,10.316,0.000023,-0.707109,0.707104,-0.000004
13445.015000,162358,6187614.000,50.026,81.848,10.316,0.000024,-0.707109,0.707105,-0.000004
13445.015000,162359,6187618.000,50.027,81.743,10.316,0.000024,-0.707108,0.707105,-0.000004
13445.015000,162360,6187622.000,50.027,81.638,10.316,0.000024,-0.707108,0.707105,-0.000004
13445.015000,162361,6187626.000,50.027,81.535,10.316,0.000024,-0.707109,0.707105,-0.000004
13445.015000,162361,6187626.000,50.027,81.535,10.316,0.000024,-0.707109,0.707105,-0.000004
13445.031000,162362,6187630.000,50.026,81.433,10.316,0.000024,-0.707109,0.707105,-0.000004
13445.031000,162363,6187634.000,50.026,81.331,10.316,0.000024,-0.707109,0.707104,-0.000005
13445.031000,162364,6187638.000,50.025,81.230,10.316,0.000024,-0.707110,0.707104,-0.000005
13445.031000,162365,6187642.000,50.025,81.130,10.316,0.000024,-0.707110,0.707103,-0.000006
13445.031000,162366,6187646.000,50.025,81.029,10.316,0.000023,-0.707111,0.707103,-0.000006
13445.031000,162367,6187650.000,50.024,80.929,10.316,0.000024,-0.707111,0.707102,-0.000006
13445.062000,162368,6187654.000,50.024,80.828,10.316,0.000023,-0.707111,0.707102,-0.000006
13445.062000,162369,6187658.000,50.024,80.727,10.316,0.000023,-0.707111,0.707102,-0.000006
13445.062000,162370,6187662.000,50.024,80.625,10.316,0.000023,-0.707111,0.707102,-0.000006
13445.062000,162371,6187666.000,50.024,80.523,10.316,0.000023,-0.707111,0.707102,-0.000006
13445.062000,162372,6187670.000,50.024,80.421,10.315,0.000023,-0.707111,0.707102,-0.000006
13445.062000,162373,6187674.000,50.024,80.318,10.315,0.000023,-0.707111,0.707102,-0.000006
13445.062000,162373,6187674.000,50.024,80.318,10.315,0.000023,-0.707111,0.707102,-0.000006
13445.093000,162374,6187678.000,50.024,80.214,10.315,0.000024,-0.707112,0.707102,-0.000007
13445.093000,162375,6187682.000,50.024,80.110,10.315,0.000023,-0.707111,0.707102,-0.000007
13445.093000,162376,6187686.000,50.024,80.005,10.315,0.000023,-0.707111,0.707102,-0.000006
13445.093000,162377,6187690.000,50.024,79.900,10.316,0.000023,-0.707111,0.707102,-0.000006
13445.093000,162378,6187694.000,50.024,79.795,10.316,0.000024,-0.707111,0.707103,-0.000006
13445.093000,162379,6187698.000,50.025,79.689,10.316,0.000024,-0.707111,0.707103,-0.000006
13445.093000,162379,6187698.000,50.025,79.689,10.316,0.000024,-0.707111,0.707103,-0.000006
13445.109000,162380,6187702.000,50.025,79.584,10.316,0.000024,-0.707110,0.707104,-0.000005
13445.109000,162381,6187706.000,50.026,79.480,10.316,0.000024,-0.707109,0.707104,-0.000004
13445.109000,162382,6187710.000,50.026,79.375,10.316,0.000024,-0.707109,0.707105,-0.000004
13445.109000,162383,6187714.000,50.027,79.272,10.316,0.000024,-0.707108,0.707105,-0.000004
13445.109000,162384,6187718.000,50.027,79.170,10.317,0.000024,-0.707108,0.707105,-0.000004
13445.109000,162385,6187722.000,50.027,79.069,10.316,0.000024,-0.707109,0.707105,-0.000004
13445.109000,162385,6187722.000,50.027,79.069,10.316,0.000024,-0.707109,0.707105,-0.000004
13445.125000,162386,6187726.000,50.026,78.968,10.316,0.000024,-0.707109,0.707105,-0.000004
13445.140000,162387,6187730.000,50.026,78.868,10.316,0.000024,-0.707109,0.707104,-0.000005
13445.140000,162388,6187734.000,50.025,78.769,10.316,0.000024,-0.707110,0.707103,-0.000005
13445.140000,162389,6187738.000,50.025,78.670,10.316,0.000024,-0.707110,0.707103,-0.000006
13445.140000,162390,6187742.000,50.024,78.572,10.316,0.000024,-0.707111,0.707103,-0.000006
13445.140000,162391,6187746.000,50.024,78.473,10.316,0.000024,-0.707111,0.707102,-0.000006
13445.156000,162392,6187750.000,50.024,78.374,10.316,0.000024,-0.707111,0.707102,-0.000006
13445.156000,162392,6187750.000,50.024,78.374,10.316,0.000024,-0.707111,0.707102,-0.000006
13445.156000,162393,6187754.000,50.024,78.274,10.315,0.000024,-0.707111,0.707102,-0.000006
13445.156000,162394,6187758.000,50.024,78.174,10.315,0.000023,-0.707111,0.707102,-0.000006
13445.156000,162395,6187762.000,50.024,78.074,10.315,0.000023,-0.707111,0.707102,-0.000006
13445.156000,162396,6187766.000,50.024,77.973,10.315,0.000023,-0.707111,0.707102,-0.000006
13445.156000,162397,6187770.000,50.024,77.871,10.315,0.000023,-0.707111,0.707102,-0.000007
13445.171000,162398,6187774.000,50.024,77.769,10.315,0.000023,-0.707112,0.707102,-0.000007
13445.187000,162399,6187778.000,50.024,77.667,10.315,0.000023,-0.707111,0.707102,-0.000007
13445.187000,162400,6187782.000,50.024,77.563,10.315,0.000023,-0.707111,0.707102,-0.000007
13445.187000,162401,6187786.000,50.024,77.459,10.315,0.000023,-0.707111,0.707102,-0.000006
13445.187000,162402,6187790.000,50.024,77.355,10.315,0.000023,-0.707111,0.707102,-0.000006
13445.187000,162403,6187794.000,50.024,77.250,10.315,0.000023,-0.707111,0.707102,-0.000006
13445.187000,162403,6187794.000,50.024,77.250,10.315,0.000023,-0.707111,0.707102,-0.000006
13445.203000,162404,6187798.000,50.024,77.145,10.315,0.000024,-0.707111,0.707102,-0.000006
13445.203000,162405,6187802.000,50.024,77.040,10.315,0.000024,-0.707111,0.707102,-0.000006
13445.203000,162406,6187806.000,50.024,76.934,10.315,0.000024,-0.707111,0.707102,-0.000006
13445.203000,162407,6187810.000,50.024,76.828,10.315,0.000024,-0.707111,0.707102,-0.000006
13445.203000,162408,6187814.000,50.024,76.721,10.315,0.000024,-0.707111,0.707102,-0.000006
13445.203000,162409,6187818.000,50.024,76.615,10.315,0.000024,-0.707111,0.707103,-0.000006
13445.203000,162409,6187818.000,50.024,76.615,10.315,0.000024,-0.707111,0.707103,-0.000006
13445.234000,162410,6187822.000,50.025,76.508,10.316,0.000024,-0.707111,0.707103,-0.000006
