Timestamp,Soll_X,Soll_Y,Soll_Z,Ist_X,Ist_Y,Ist_Z,Extruder_Pos,Soll_Velocity_TCP,Ist_Velocity_TCP,Ist_Velocity_Extruder,Error_TCP,Error_TCP_Speed,Ratio_Score
109.643323,108.7170,50.0000,10.9000,106.6720,49.9950,10.9000,26.407172,10.000,9.750,0.080,2.04501,-0.25000,-0.4765
109.643806,108.7170,50.0000,10.9000,106.7110,49.9950,10.9000,26.407172,10.000,9.750,0.080,2.00601,-0.25000,-0.4765
109.665160,108.9260,50.0000,10.9000,106.7500,49.9950,10.9000,26.407172,10.000,9.750,0.080,2.17601,-0.25000,-0.4765
109.665649,108.9260,50.0000,10.9000,106.7890,49.9950,10.9000,26.407172,10.000,9.750,0.080,2.13701,-0.25000,-0.4765
109.666329,108.9260,50.0000,10.9000,106.8280,49.9950,10.9000,26.407172,10.000,9.750,0.080,2.09801,-0.25000,-0.4765
109.666882,108.9260,50.0000,10.9000,106.8660,49.9950,10.9000,26.407172,10.000,9.500,0.080,2.06001,-0.50000,-0.4664
109.667398,108.9260,50.0000,10.9000,106.9060,49.9960,10.9000,26.407172,10.000,10.003,0.080,2.02000,0.00312,-0.4863
109.667868,108.9260,50.0000,10.9000,106.9450,49.9960,10.9000,26.407172,10.000,9.750,0.080,1.98100,-0.25000,-0.4765
109.691055,109.1330,50.0000,10.9000,106.9850,49.9960,10.8990,26.407172,10.000,10.003,0.080,2.14800,0.00312,-0.4863
109.691673,109.3430,50.0000,10.9000,107.0250,49.9960,10.8990,26.407172,10.000,10.000,0.080,2.31800,0.00000,-0.4862
109.692446,109.3430,50.0000,10.9000,107.0650,49.9960,10.8990,26.407172,10.000,10.000,0.080,2.27800,-0.00000,-0.4862
109.692952,109.3430,50.0000,10.9000,107.1050,49.9960,10.9000,26.407172,10.000,10.003,0.080,2.23800,0.00312,-0.4863
109.693424,109.3430,50.0000,10.9000,107.1460,49.9950,10.9000,26.407172,10.000,10.253,0.080,2.19701,0.25305,-0.4957
109.693976,109.3430,50.0000,10.9000,107.1870,49.9950,10.9000,26.407172,10.000,10.250,0.080,2.15601,0.25000,-0.4956
109.712987,109.5560,50.0000,10.9000,107.2280,49.9950,10.9000,26.425966,10.000,10.250,0.071,2.32801,0.25000,-0.5392
109.713960,109.5560,50.0000,10.9000,107.2690,49.9950,10.9000,26.425966,10.000,10.250,0.071,2.28701,0.25000,-0.5392
109.715053,109.5560,50.0000,10.9000,107.3100,49.9950,10.9000,26.425966,10.000,10.250,0.071,2.24601,0.25000,-0.5392
109.715740,109.5560,50.0000,10.9000,107.3520,49.9950,10.9000,26.425966,10.000,10.500,0.071,2.20401,0.50000,-0.5477
109.716337,109.5560,50.0000,10.9000,107.3930,49.9950,10.9000,26.425966,10.000,10.250,0.071,2.16301,0.25000,-0.5392
109.717241,109.5560,50.0000,10.9000,107.4340,49.9950,10.9000,26.425966,10.000,10.250,0.071,2.12201,0.25000,-0.5392
109.737622,109.7630,50.0000,10.9000,107.4750,49.9950,10.9000,26.425966,10.000,10.250,0.071,2.28801,0.25000,-0.5392
109.738555,109.7630,50.0000,10.9000,107.5160,49.9950,10.9000,26.425966,10.000,10.250,0.071,2.24701,0.25000,-0.5392
109.739125,109.7630,50.0000,10.9000,107.5570,49.9950,10.9000,26.425966,10.000,10.250,0.071,2.20601,0.25000,-0.5392
109.739542,109.7630,50.0000,10.9000,107.5980,49.9950,10.9000,26.425966,10.000,10.250,0.071,2.16501,0.25000,-0.5392
109.740076,109.7630,50.0000,10.9000,107.6390,49.9950,10.9000,26.425966,10.000,10.250,0.071,2.12401,0.25000,-0.5392
109.740632,109.7630,50.0000,10.9000,107.6800,49.9950,10.9000,26.425966,10.000,10.250,0.071,2.08301,0.25000,-0.5392
109.762046,109.9800,50.0000,10.9000,107.7200,49.9950,10.9000,26.425966,10.000,10.000,0.071,2.26001,-0.00000,-0.5304
109.762629,109.9800,50.0000,10.9000,107.7610,49.9950,10.9000,26.425966,10.000,10.250,0.071,2.21901,0.25000,-0.5392
109.763209,109.9800,50.0000,10.9000,107.8010,49.9950,10.9000,26.425966,10.000,10.000,0.071,2.17901,0.00000,-0.5304
109.763710,109.9800,50.0000,10.9000,107.8410,49.9950,10.9000,26.425966,10.000,10.000,0.071,2.13901,-0.00000,-0.5304
109.764105,109.9800,50.0000,10.9000,107.8810,49.9950,10.9000,26.425966,10.000,10.000,0.071,2.09901,0.00000,-0.5304
109.764538,109.9800,50.0000,10.9000,107.9210,49.9950,10.9000,26.425966,10.000,10.000,0.071,2.05901,0.00000,-0.5304
109.784713,110.1910,50.0000,10.9000,107.9610,49.9950,10.9000,26.425966,10.000,10.000,0.071,2.23001,-0.00000,-0.5304
109.785231,110.1910,50.0000,10.9000,108.0010,49.9950,10.9000,26.425966,10.000,10.000,0.071,2.19001,0.00000,-0.5304
109.785904,110.1910,50.0000,10.9000,108.0400,49.9950,10.9000,26.425966,10.000,9.750,0.071,2.15101,-0.25000,-0.5212
109.786366,110.1910,50.0000,10.9000,108.0800,49.9950,10.9000,26.425966,10.000,10.000,0.071,2.11101,-0.00000,-0.5304
109.786788,110.1910,50.0000,10.9000,108.1190,49.9950,10.9000,26.425966,10.000,9.750,0.071,2.07201,-0.25000,-0.5212
109.787355,110.1910,50.0000,10.9000,108.1590,49.9950,10.9000,26.425966,10.000,10.000,0.071,2.03201,0.00000,-0.5304
109.809147,110.4010,50.0000,10.9000,108.1980,49.9950,10.9000,26.425966,10.000,9.750,0.071,2.20301,-0.25000,-0.5212
109.810289,110.4010,50.0000,10.9000,108.2370,49.9950,10.9000,26.425966,10.000,9.750,0.071,2.16401,-0.25000,-0.5212
109.810885,110.4010,50.0000,10.9000,108.2760,49.9950,10.9000,26.425966,10.000,9.750,0.071,2.12501,-0.25000,-0.5212
109.811389,110.4010,50.0000,10.9000,108.3150,49.9950,10.9000,26.425966,10.000,9.750,0.071,2.08601,-0.25000,-0.5212
109.811850,110.4010,50.0000,10.9000,108.3530,49.9950,10.9000,26.425966,10.000,9.500,0.071,2.04801,-0.50000,-0.5117
109.812294,110.4010,50.0000,10.9000,108.3920,49.9950,10.9000,26.425966,10.000,9.750,0.071,2.00901,-0.25000,-0.5212
109.833534,110.6190,50.0000,10.9000,108.4310,49.9950,10.9000,26.425966,10.000,9.750,0.071,2.18801,-0.25000,-0.5212
109.834372,110.6190,50.0000,10.9000,108.4690,49.9950,10.9000,26.425966,10.000,9.500,0.071,2.15001,-0.50000,-0.5117
109.835007,110.6190,50.0000,10.9000,108.5070,49.9950,10.9000,26.425966,10.000,9.500,0.071,2.11201,-0.50000,-0.5117
109.835469,110.6190,50.0000,10.9000,108.5460,49.9950,10.9000,26.425966,10.000,9.750,0.071,2.07301,-0.25000,-0.5212
109.835872,110.6190,50.0000,10.9000,108.5840,49.9950,10.9000,26.425966,10.000,9.500,0.071,2.03501,-0.50000,-0.5117
109.836414,110.6190,50.0000,10.9000,108.6230,49.9960,10.9000,26.425966,10.000,9.753,0.071,1.99600,-0.24680,-0.5214
109.857403,110.8260,50.0000,10.9000,108.6620,49.9960,10.9000,26.425966,10.000,9.750,0.071,2.16400,-0.25000,-0.5212
109.857979,110.8260,50.0000,10.9000,108.7010,49.9960,10.9000,26.425966,10.000,9.750,0.071,2.12500,-0.25000,-0.5212
109.858776,110.8260,50.0000,10.9000,108.7410,49.9960,10.9000,26.425966,10.000,10.000,0.071,2.08500,0.00000,-0.5304
109.859251,110.8260,50.0000,10.9000,108.7810,49.9960,10.9000,26.425966,10.000,10.000,0.071,2.04500,0.00000,-0.5304
109.859736,110.8260,50.0000,10.9000,108.8210,49.9960,10.9000,26.425966,10.000,10.000,0.071,2.00500,-0.00000,-0.5304
109.860180,110.8260,50.0000,10.9000,108.8610,49.9960,10.9000,26.425966,10.000,10.000,0.071,1.96500,0.00000,-0.5304
109.881152,111.0320,50.0000,10.9000,108.9010,49.9960,10.9000,26.425966,10.000,10.000,0.071,2.13100,-0.00000,-0.5304
109.881774,111.2430,50.0000,10.9000,108.9420,49.9960,10.9000,26.425966,10.000,10.250,0.071,2.30100,0.25000,-0.5392
109.882494,111.2430,50.0000,10.9000,108.9830,49.9960,10.9000,26.425966,10.000,10.250,0.071,2.26000,0.25000,-0.5392
109.882962,111.2430,50.0000,10.9000,109.0240,49.9960,10.9000,26.425966,10.000,10.250,0.071,2.21900,0.25000,-0.5392
109.883440,111.2430,50.0000,10.9000,109.0650,49.9960,10.9000,26.425966,10.000,10.250,0.071,2.17800,0.25000,-0.5392
109.883941,111.2430,50.0000,10.9000,109.1070,49.9960,10.9000,26.425966,10.000,10.500,0.071,2.13600,0.50000,-0.5477
109.904683,111.4540,50.0000,10.9000,109.1480,49.9960,10.9000,26.425966,10.000,10.250,0.071,2.30600,0.25000,-0.5392
109.905690,111.4540,50.0000,10.9000,109.1890,49.9960,10.9000,26.425966,10.000,10.250,0.071,2.26500,0.25000,-0.5392
109.906492,111.4540,50.0000,10.9000,109.2300,49.9960,10.9000,26.425966,10.000,10.250,0.071,2.22400,0.25000,-0.5392
109.906975,111.4540,50.0000,10.9000,109.2720,49.9960,10.9000,26.425966,10.000,10.500,0.071,2.18200,0.50000,-0.5477
109.907478,111.4540,50.0000,10.9000,109.3130,49.9960,10.9000,26.425966,10.000,10.250,0.071,2.14100,0.25000,-0.5392
109.907962,111.4540,50.0000,10.9000,109.3540,49.9960,10.9000,26.425966,10.000,10.250,0.071,2.10000,0.25000,-0.5392
109.928634,111.6620,50.0000,10.9000,109.3950,49.9960,10.9000,26.425966,10.000,10.250,0.071,2.26700,0.25000,-0.5392
109.929544,111.6620,50.0000,10.9000,109.4350,49.9950,10.9000,26.425966,10.000,10.003,0.071,2.22701,0.00312,-0.5305
109.930154,111.6620,50.0000,10.9000,109.4760,49.9960,10.9000,26.425966,10.000,10.253,0.071,2.18600,0.25305,-0.5393
109.930595,111.6620,50.0000,10.9000,109.5170,49.9950,10.9000,26.425966,10.000,10.253,0.071,2.14501,0.25305,-0.5393
109.931024,111.6620,50.0000,10.9000,109.5570,49.9950,10.9000,26.425966,10.000,10.000,0.071,2.10501,0.00000,-0.5304
109.931460,111.6620,50.0000,10.9000,109.5970,49.9950,10.9000,26.425966,10.000,10.000,0.071,2.06501,-0.00000,-0.5304
109.952838,111.8740,50.0000,10.9000,109.6380,49.9950,10.9000,26.444776,10.000,10.250,0.078,2.23601,0.25000,-0.5033
109.953508,111.8740,50.0000,10.9000,109.6780,49.9950,10.9000,26.444776,10.000,10.000,0.078,2.19601,-0.00000,-0.4940
109.954183,111.8740,50.0000,10.9000,109.7180,49.9950,10.9000,26.444776,10.000,10.000,0.078,2.15601,0.00000,-0.4940
109.954690,111.8740,50.0000,10.9000,109.7570,49.9950,10.9000,26.444776,10.000,9.750,0.078,2.11701,-0.25000,-0.4844
109.955436,111.8740,50.0000,10.9000,109.7970,49.9950,10.9000,26.444776,10.000,10.000,0.078,2.07701,-0.00000,-0.4940
109.955997,111.8740,50.0000,10.9000,109.8370,49.9950,10.9000,26.444776,10.000,10.000,0.078,2.03701,0.00000,-0.4940
109.977820,112.0810,50.0000,10.9000,109.8760,49.9950,10.9000,26.444776,10.000,9.750,0.078,2.20501,-0.25000,-0.4844
109.978385,112.0810,50.0000,10.9000,109.9160,49.9950,10.9000,26.444776,10.000,10.000,0.078,2.16501,-0.00000,-0.4940
109.979325,112.0810,50.0000,10.9000,109.9550,49.9950,10.9000,26.444776,10.000,9.750,0.078,2.12601,-0.25000,-0.4844
109.981129,112.0810,50.0000,10.9000,109.9940,49.9950,10.9000,26.444776,10.000,9.750,0.078,2.08701,-0.25000,-0.4844
109.983238,112.0810,50.0000,10.9000,110.0330,49.9950,10.9000,26.444776,10.000,9.750,0.078,2.04801,-0.25000,-0.4844
109.984110,112.0810,50.0000,10.9000,110.0720,49.9950,10.9000,26.444776,10.000,9.750,0.078,2.00901,-0.25000,-0.4844
110.002996,112.2930,50.0000,10.9000,110.1110,49.9950,10.9000,26.444776,10.000,9.750,0.078,2.18201,-0.25000,-0.4844
110.003559,112.2930,50.0000,10.9000,110.1490,49.9950,10.9000,26.444776,10.000,9.500,0.078,2.14401,-0.50000,-0.4744
110.004215,112.2930,50.0000,10.9000,110.1880,49.9950,10.9000,26.444776,10.000,9.750,0.078,2.10501,-0.25000,-0.4844
110.004898,112.2930,50.0000,10.9000,110.2270,49.9950,10.9000,26.444776,10.000,9.750,0.078,2.06601,-0.25000,-0.4844
110.005483,112.2930,50.0000,10.9000,110.2660,49.9950,10.9000,26.444776,10.000,9.750,0.078,2.02701,-0.25000,-0.4844
110.006045,112.2930,50.0000,10.9000,110.3050,49.9960,10.9000,26.444776,10.000,9.753,0.078,1.98800,-0.24680,-0.4845
110.024695,112.5060,50.0000,10.9000,110.3450,49.9960,10.8990,26.444776,10.000,10.003,0.078,2.16100,0.00312,-0.4942
110.025678,112.5060,50.0000,10.9000,110.3850,49.9960,10.8990,26.444776,10.000,10.000,0.078,2.12100,0.00000,-0.4940
110.026336,112.5060,50.0000,10.9000,110.4240,49.9960,10.8990,26.444776,10.000,9.750,0.078,2.08200,-0.25000,-0.4844
110.026821,112.5060,50.0000,10.9000,110.4650,49.9960,10.8990,26.444776,10.000,10.250,0.078,2.04100,0.25000,-0.5033
110.028011,112.5060,50.0000,10.9000,110.5050,49.9960,10.8990,26.444776,10.000,10.000,0.078,2.00100,-0.00000,-0.4940
110.028728,112.7150,50.0000,10.9000,110.5460,49.9960,10.9000,26.444776,10.000,10.253,0.078,2.16900,0.25305,-0.5034
110.049841,112.9250,50.0000,10.9000,110.5860,49.9950,10.9000,26.444776,10.000,10.003,0.078,2.33901,0.00312,-0.4942
110.050616,112.9250,50.0000,10.9000,110.6270,49.9950,10.9000,26.444776,10.000,10.250,0.078,2.29801,0.25000,-0.5033
110.051734,112.9250,50.0000,10.9000,110.6690,49.9950,10.9000,26.444776,10.000,10.500,0.078,2.25601,0.50000,-0.5123
110.052272,112.9250,50.0000,10.9000,110.7100,49.9950,10.9000,26.444776,10.000,10.250,0.078,2.21501,0.25000,-0.5033
110.052698,112.9250,50.0000,10.9000,110.7510,49.9950,10.9000,26.444776,10.000,10.250,0.078,2.17401,0.25000,-0.5033
110.053134,112.9250,50.0000,10.9000,110.7930,49.9950,10.9000,26.444776,10.000,10.500,0.078,2.13201,0.50000,-0.5123
110.073735,113.1320,50.0000,10.9000,110.8340,49.9950,10.9000,26.444776,10.000,10.250,0.078,2.29801,0.25000,-0.5033
110.074480,113.1320,50.0000,10.9000,110.8750,49.9950,10.9000,26.444776,10.000,10.250,0.078,2.25701,0.25000,-0.5033
110.075294,113.1320,50.0000,10.9000,110.9160,49.9950,10.9000,26.444776,10.000,10.250,0.078,2.21601,0.25000,-0.5033
110.075760,113.1320,50.0000,10.9000,110.9570,49.9950,10.9000,26.444776,10.000,10.250,0.078,2.17501,0.25000,-0.5033
110.076230,113.1320,50.0000,10.9000,110.9980,49.9950,10.9000,26.444776,10.000,10.250,0.078,2.13401,0.25000,-0.5033
110.076732,113.1320,50.0000,10.9000,111.0390,49.9950,10.9000,26.444776,10.000,10.250,0.078,2.09301,0.25000,-0.5033
110.096270,113.3380,50.0000,10.9000,111.0800,49.9950,10.9000,26.444776,10.000,10.250,0.078,2.25801,0.25000,-0.5033
110.096854,113.3380,50.0000,10.9000,111.1210,49.9950,10.9000,26.444776,10.000,10.250,0.078,2.21701,0.25000,-0.5033
110.097861,113.3380,50.0000,10.9000,111.1610,49.9950,10.9000,26.444776,10.000,10.000,0.078,2.17701,0.00000,-0.4940
110.098299,113.3380,50.0000,10.9000,111.2020,49.9950,10.9000,26.444776,10.000,10.250,0.078,2.13601,0.25000,-0.5033
110.098877,113.3380,50.0000,10.9000,111.2420,49.9950,10.9000,26.444776,10.000,10.000,0.078,2.09601,0.00000,-0.4940
110.099292,113.3380,50.0000,10.9000,111.2820,49.9950,10.9000,26.444776,10.000,10.000,0.078,2.05601,-0.00000,-0.4940
110.121309,113.5500,50.0000,10.9000,111.3230,49.9950,10.9000,26.444776,10.000,10.250,0.078,2.22701,0.25000,-0.5033
110.122155,113.5500,50.0000,10.9000,111.3630,49.9950,10.9000,26.444776,10.000,10.000,0.078,2.18701,0.00000,-0.4940
110.123272,113.5500,50.0000,10.9000,111.4030,49.9950,10.9000,26.444776,10.000,10.000,0.078,2.14701,0.00000,-0.4940
110.123487,113.5500,50.0000,10.9000,111.4420,49.9950,10.9000,26.444776,10.000,9.750,0.078,2.10801,-0.25000,-0.4844
110.124064,113.5500,50.0000,10.9000,111.4820,49.9950,10.9000,26.444776,10.000,10.000,0.078,2.06801,0.00000,-0.4940
110.124711,113.5500,50.0000,10.9000,111.5210,49.9950,10.9000,26.444776,10.000,9.750,0.078,2.02901,-0.25000,-0.4844
110.144790,113.7620,50.0000,10.9000,111.5610,49.9950,10.9000,26.444776,10.000,10.000,0.078,2.20101,0.00000,-0.4940
110.145319,113.7620,50.0000,10.9000,111.6000,49.9950,10.9000,26.444776,10.000,9.750,0.078,2.16201,-0.25000,-0.4844
110.145962,113.7620,50.0000,10.9000,111.6390,49.9950,10.9000,26.444776,10.000,9.750,0.078,2.12301,-0.25000,-0.4844
110.146496,113.7620,50.0000,10.9000,111.6780,49.9950,10.9000,26.444776,10.000,9.750,0.078,2.08401,-0.25000,-0.4844
110.146974,113.7620,50.0000,10.9000,111.7170,49.9950,10.9000,26.444776,10.000,9.750,0.078,2.04501,-0.25000,-0.4844
110.147432,113.7620,50.0000,10.9000,111.7560,49.9950,10.9000,26.444776,10.000,9.750,0.078,2.00601,-0.25000,-0.4844
110.168255,113.9760,50.0000,10.9000,111.7950,49.9960,10.9000,26.444776,10.000,9.753,0.078,2.18100,-0.24680,-0.4845
110.169070,113.9760,50.0000,10.9000,111.8340,49.9960,10.9000,26.444776,10.000,9.750,0.078,2.14200,-0.25000,-0.4844
110.169815,113.9760,50.0000,10.9000,111.8730,49.9960,10.9000,26.444776,10.000,9.750,0.078,2.10300,-0.25000,-0.4844
110.170729,113.9760,50.0000,10.9000,111.9130,49.9960,10.9000,26.444776,10.000,10.000,0.078,2.06300,-0.00000,-0.4940
110.171313,113.9760,50.0000,10.9000,111.9520,49.9960,10.9000,26.444776,10.000,9.750,0.078,2.02400,-0.25000,-0.4844
110.172029,113.9760,50.0000,10.9000,111.9920,49.9960,10.9000,26.444776,10.000,10.000,0.078,1.98400,0.00000,-0.4940
110.193197,114.1920,50.0000,10.9000,112.0320,49.9960,10.9000,26.444776,10.000,10.000,0.078,2.16000,-0.00000,-0.4940
110.193746,114.1920,50.0000,10.9000,112.0720,49.9960,10.9000,26.444776,10.000,10.000,0.078,2.12000,0.00000,-0.4940
110.194412,114.1920,50.0000,10.9000,112.1130,49.9960,10.9000,26.444776,10.000,10.250,0.078,2.07900,0.25000,-0.5033
110.194905,114.1920,50.0000,10.9000,112.1530,49.9960,10.9000,26.444776,10.000,10.000,0.078,2.03900,0.00000,-0.4940
110.195367,114.1920,50.0000,10.9000,112.1940,49.9960,10.9000,26.444776,10.000,10.250,0.078,1.99800,0.25000,-0.5033
110.196042,114.1920,50.0000,10.9000,112.2350,49.9960,10.9000,26.444776,10.000,10.250,0.078,1.95700,0.25000,-0.5033
110.216470,114.3980,50.0000,10.9000,112.2770,49.9960,10.9000,26.463607,10.000,10.500,0.070,2.12100,0.50000,-0.5496
110.217540,114.3980,50.0000,10.9000,112.3180,49.9960,10.9000,26.463607,10.000,10.250,0.070,2.08000,0.25000,-0.5412
110.218503,114.6060,50.0000,10.9000,112.3590,49.9960,10.9000,26.463607,10.000,10.250,0.070,2.24700,0.25000,-0.5412
110.219188,114.6060,50.0000,10.9000,112.4010,49.9960,10.9000,26.463607,10.000,10.500,0.070,2.20500,0.50000,-0.5496
110.220027,114.6060,50.0000,10.9000,112.4420,49.9960,10.9000,26.463607,10.000,10.250,0.070,2.16400,0.25000,-0.5412
110.220754,114.6060,50.0000,10.9000,112.4830,49.9960,10.9000,26.463607,10.000,10.250,0.070,2.12300,0.25000,-0.5412
110.241389,114.8180,50.0000,10.9000,112.5250,49.9960,10.9000,26.463607,10.000,10.500,0.070,2.29300,0.50000,-0.5496
110.242395,114.8180,50.0000,10.9000,112.5660,49.9960,10.9000,26.463607,10.000,10.250,0.070,2.25200,0.25000,-0.5412
110.242966,114.8180,50.0000,10.9000,112.6070,49.9960,10.9000,26.463607,10.000,10.250,0.070,2.21100,0.25000,-0.5412
110.243474,114.8180,50.0000,10.9000,112.6480,49.9960,10.9000,26.463607,10.000,10.250,0.070,2.17000,0.25000,-0.5412
110.243880,114.8180,50.0000,10.9000,112.6890,49.9960,10.9000,26.463607,10.000,10.250,0.070,2.12900,0.25000,-0.5412
110.244322,114.8180,50.0000,10.9000,112.7300,49.9960,10.9000,26.463607,10.000,10.250,0.070,2.08800,0.25000,-0.5412
110.270380,115.0320,50.0000,10.9000,112.7700,49.9950,10.9000,26.463607,10.000,10.003,0.070,2.26201,0.00312,-0.5325
110.271171,115.0320,50.0000,10.9000,112.8110,49.9950,10.9000,26.463607,10.000,10.250,0.070,2.22101,0.25000,-0.5412
110.271697,115.0320,50.0000,10.9000,112.8510,49.9950,10.9000,26.463607,10.000,10.000,0.070,2.18101,-0.00000,-0.5324
110.272295,115.0320,50.0000,10.9000,112.8920,49.9950,10.9000,26.463607,10.000,10.250,0.070,2.14001,0.25000,-0.5412
110.272855,115.0320,50.0000,10.9000,112.9320,49.9950,10.9000,26.463607,10.000,10.000,0.070,2.10001,0.00000,-0.5324
110.273339,115.0320,50.0000,10.9000,112.9720,49.9950,10.9000,26.463607,10.000,10.000,0.070,2.06001,-0.00000,-0.5324
110.289082,115.2500,50.0000,10.9000,113.0120,49.9950,10.9000,26.463607,10.000,10.000,0.070,2.23801,0.00000,-0.5324
110.289671,115.2500,50.0000,10.9000,113.0520,49.9950,10.9000,26.463607,10.000,10.000,0.070,2.19801,0.00000,-0.5324
110.290230,115.2500,50.0000,10.9000,113.0920,49.9950,10.9000,26.463607,10.000,10.000,0.070,2.15801,-0.00000,-0.5324
110.290696,115.2500,50.0000,10.9000,113.1310,49.9950,10.9000,26.463607,10.000,9.750,0.070,2.11901,-0.25000,-0.5232
110.291132,115.2500,50.0000,10.9000,113.1710,49.9950,10.9000,26.463607,10.000,10.000,0.070,2.07901,0.00000,-0.5324
110.291752,115.2500,50.0000,10.9000,113.2110,49.9950,10.9000,26.463607,10.000,10.000,0.070,2.03901,-0.00000,-0.5324
110.316683,115.4610,50.0000,10.9000,113.2500,49.9950,10.9000,26.463607,10.000,9.750,0.070,2.21101,-0.25000,-0.5232
110.317268,115.4610,50.0000,10.9000,113.2900,49.9950,10.9000,26.463607,10.000,10.000,0.070,2.17101,0.00000,-0.5324
110.317902,115.4610,50.0000,10.9000,113.3300,49.9950,10.9000,26.463607,10.000,10.000,0.070,2.13101,-0.00000,-0.5324
110.318349,115.4610,50.0000,10.9000,113.3700,49.9960,10.9000,26.463607,10.000,10.003,0.070,2.09100,0.00312,-0.5325
110.318826,115.4610,50.0000,10.9000,113.4100,49.9960,10.9000,26.463607,10.000,10.000,0.070,2.05100,-0.00000,-0.5324
110.319297,115.4610,50.0000,10.9000,113.4510,49.9960,10.9000,26.463607,10.000,10.250,0.070,2.01000,0.25000,-0.5412
110.337447,115.6680,50.0000,10.9000,113.4910,49.9950,10.9000,26.463607,10.000,10.003,0.070,2.17701,0.00312,-0.5325
110.338021,115.6680,50.0000,10.9000,113.5310,49.9950,10.9000,26.463607,10.000,10.000,0.070,2.13701,0.00000,-0.5324
110.338619,115.6680,50.0000,10.9000,113.5710,49.9950,10.9000,26.463607,10.000,10.000,0.070,2.09701,-0.00000,-0.5324
110.339183,115.6680,50.0000,10.9000,113.6110,49.9950,10.9000,26.463607,10.000,10.000,0.070,2.05701,0.00000,-0.5324
110.339742,115.6680,50.0000,10.9000,113.6510,49.9950,10.9000,26.463607,10.000,10.000,0.070,2.01701,-0.00000,-0.5324
110.340469,115.6680,50.0000,10.9000,113.6910,49.9950,10.9000,26.463607,10.000,10.000,0.070,1.97701,0.00000,-0.5324
110.360971,115.8760,50.0000,10.9000,113.7310,49.9950,10.9000,26.463607,10.000,10.000,0.070,2.14501,-0.00000,-0.5324
110.361631,115.8760,50.0000,10.9000,113.7710,49.9950,10.9000,26.463607,10.000,10.000,0.070,2.10501,0.00000,-0.5324
110.362230,115.8760,50.0000,10.9000,113.8110,49.9950,10.9000,26.463607,10.000,10.000,0.070,2.06501,0.00000,-0.5324
110.362786,115.8760,50.0000,10.9000,113.8510,49.9960,10.9000,26.463607,10.000,10.003,0.070,2.02500,0.00312,-0.5325
110.363204,115.8760,50.0000,10.9000,113.8920,49.9960,10.9000,26.463607,10.000,10.250,0.070,1.98400,0.25000,-0.5412
110.363712,115.8760,50.0000,10.9000,113.9320,49.9960,10.9000,26.463607,10.000,10.000,0.070,1.94400,0.00000,-0.5324
110.385083,116.0830,50.0000,10.9000,113.9720,49.9960,10.9000,26.463607,10.000,10.000,0.070,2.11100,-0.00000,-0.5324
110.385802,116.0830,50.0000,10.9000,114.0130,49.9960,10.9000,26.463607,10.000,10.250,0.070,2.07000,0.25000,-0.5412
110.387290,116.2890,50.0000,10.9000,114.0530,49.9960,10.9000,26.463607,10.000,10.000,0.070,2.23600,-0.00000,-0.5324
110.388099,116.2890,50.0000,10.9000,114.0940,49.9950,10.9000,26.463607,10.000,10.253,0.070,2.19501,0.25305,-0.5413
110.388964,116.2890,50.0000,10.9000,114.1350,49.9950,10.9000,26.463607,10.000,10.250,0.070,2.15401,0.25000,-0.5412
110.389742,116.2890,50.0000,10.9000,114.1760,49.9950,10.9000,26.463607,10.000,10.250,0.070,2.11301,0.25000,-0.5412
110.408769,116.5000,50.0000,10.9000,114.2170,49.9950,10.9000,26.463607,10.000,10.250,0.070,2.28301,0.25000,-0.5412
110.409841,116.5000,50.0000,10.9000,114.2580,49.9950,10.9000,26.463607,10.000,10.250,0.070,2.24201,0.25000,-0.5412
110.410672,116.5000,50.0000,10.9000,114.2990,49.9950,10.9000,26.463607,10.000,10.250,0.070,2.20101,0.25000,-0.5412
110.411416,116.5000,50.0000,10.9000,114.3400,49.9950,10.9000,26.463607,10.000,10.250,0.070,2.16001,0.25000,-0.5412
110.412116,116.5000,50.0000,10.9000,114.3810,49.9950,10.9000,26.463607,10.000,10.250,0.070,2.11901,0.25000,-0.5412
110.412798,116.5000,50.0000,10.9000,114.4210,49.9950,10.9000,26.463607,10.000,10.000,0.070,2.07901,0.00000,-0.5324
110.433562,116.7080,50.0000,10.9000,114.4620,49.9950,10.9000,26.463607,10.000,10.250,0.070,2.24601,0.25000,-0.5412
110.434273,116.7080,50.0000,10.9000,114.5020,49.9950,10.9000,26.463607,10.000,10.000,0.070,2.20601,-0.00000,-0.5324
110.435041,116.7080,50.0000,10.9000,114.5430,49.9950,10.9000,26.463607,10.000,10.250,0.070,2.16501,0.25000,-0.5412
110.435562,116.7080,50.0000,10.9000,114.5830,49.9950,10.9000,26.463607,10.000,10.000,0.070,2.12501,-0.00000,-0.5324
110.436058,116.7080,50.0000,10.9000,114.6230,49.9950,10.9000,26.463607,10.000,10.000,0.070,2.08501,0.00000,-0.5324
110.436594,116.7080,50.0000,10.9000,114.6630,49.9950,10.9000,26.463607,10.000,10.000,0.070,2.04501,-0.00000,-0.5324
110.457115,116.9160,50.0000,10.9000,114.7020,49.9950,10.9000,26.482394,10.000,9.750,0.076,2.21401,-0.25000,-0.4951
110.457995,116.9160,50.0000,10.9000,114.7420,49.9950,10.9000,26.482394,10.000,10.000,0.076,2.17401,0.00000,-0.5046
